id;left;satisfaction_level;last_evaluation;average_montly_hours;time_spend_company;Work_accident;promotion_last_5years;salary;num_project;depto
13135;0;0,56;0,81;188;3;1;0;low;4;marketing
13136;0;0,92;0,67;252;2;0;0;low;2;sales
13137;0;0,99;0,75;163;2;0;0;low;4;sales
13138;0;0,77;0,85;189;2;0;0;low;4;sales
13139;0;0,49;0,52;156;2;0;0;low;3;sales
13140;0;0,98;0,58;183;3;0;0;low;3;sales
13141;0;0,18;0,54;209;5;1;0;low;6;sales
13142;0;0,8;0,82;271;4;0;0;low;4;sales
13143;0;0,81;0,77;251;2;0;0;low;5;sales
13144;0;0,13;0,61;198;5;0;0;medium;5;sales
13145;0;0,58;0,97;274;4;1;1;medium;3;sales
13146;0;0,75;0,63;209;3;0;1;medium;4;sales
13147;0;0,8;0,94;271;4;0;1;medium;4;sales
13148;0;0,78;0,6;143;2;0;1;medium;4;sales
13149;0;0,92;0,6;236;3;1;1;medium;5;sales
13150;0;0,85;0,98;222;3;0;1;medium;5;sales
13151;0;0,52;0,63;233;3;0;1;medium;3;sales
13152;0;0,95;0,84;270;3;1;1;medium;3;sales
13153;0;0,81;0,92;258;3;0;1;medium;5;sales
13154;0;0,16;0,82;202;4;1;1;medium;6;sales
13155;0;0,91;0,74;150;2;0;0;medium;3;accounting
13156;0;0,62;0,51;193;3;0;0;high;4;accounting
13157;0;0,24;0,42;210;5;0;0;low;5;accounting
13158;0;0,88;0,51;208;3;0;0;medium;3;hr
13159;0;0,94;0,73;196;3;0;0;medium;3;hr
13160;0;0,76;0,79;187;4;0;0;medium;5;hr
13161;0;0,49;0,67;140;2;0;0;medium;3;hr
13162;0;0,93;0,9;256;4;0;0;low;4;technical
13163;0;0,92;0,66;113;3;0;0;low;4;technical
13164;0;0,19;0,94;196;5;0;0;low;4;technical
13165;0;0,66;0,76;170;3;0;0;low;3;technical
13166;0;0,16;0,94;261;6;0;0;low;4;technical
13167;0;0,83;0,99;132;3;0;0;low;5;technical
13168;0;0,69;0,53;153;3;0;0;low;3;technical
13169;0;0,82;0,53;147;3;1;0;low;3;technical
13170;0;0,88;0,72;244;2;0;0;low;5;technical
13171;0;0,31;0,42;108;4;0;0;low;4;technical
13172;0;0,83;0,49;218;2;0;0;low;4;technical
13173;0;0,94;0,52;133;3;0;0;low;5;support
13174;0;0,65;0,79;233;3;0;0;low;5;support
13175;0;0,6;0,6;147;3;0;0;low;4;support
13176;0;0,52;0,43;176;3;0;0;low;3;support
13177;0;0,66;0,89;169;4;0;0;low;4;support
13178;0;0,87;0,87;144;3;0;0;low;4;support
13179;0;0,2;0,99;151;3;1;0;low;5;support
13180;0;0,63;0,91;252;3;1;0;medium;4;support
13181;0;0,69;0,98;180;3;0;0;medium;4;support
13182;0;0,48;0,61;251;3;0;0;medium;3;support
13183;0;0,8;0,8;263;4;0;0;medium;4;support
13184;0;0,89;0,74;260;6;0;0;medium;5;technical
13185;0;0,67;0,63;227;3;0;0;medium;3;technical
13186;0;0,37;0,86;260;3;0;0;medium;6;technical
13187;0;0,93;0,61;158;3;0;0;medium;5;management
13188;0;0,69;0,52;186;3;0;0;medium;3;IT
13189;0;0,16;0,61;171;6;0;0;medium;4;IT
13190;0;0,81;0,55;199;2;1;0;medium;3;IT
13191;0;0,97;0,63;258;2;0;0;medium;5;IT
13192;0;0,77;0,59;273;2;0;0;high;4;IT
13193;0;0,75;0,78;259;3;0;0;low;2;product_mng
13194;0;0,88;0,82;265;3;0;0;medium;3;product_mng
13195;0;0,43;0,51;168;4;0;0;medium;5;product_mng
13196;0;0,99;0,99;163;4;0;0;medium;4;product_mng
13197;0;0,59;0,65;265;3;0;0;medium;5;IT
13198;0;0,89;0,71;190;3;0;0;low;4;RandD
13199;0;0,54;0,73;157;3;0;0;low;3;RandD
13200;0;0,32;0,86;266;4;0;0;low;4;RandD
13201;0;0,17;0,55;240;6;0;0;low;6;RandD
13202;0;0,78;0,55;143;3;0;0;low;3;RandD
13203;0;0,73;0,68;121;5;0;0;low;3;RandD
13204;0;0,65;0,76;170;5;0;0;low;2;IT
13205;0;0,8;0,71;161;4;0;0;low;4;IT
13206;0;0,61;0,86;239;3;0;0;low;3;IT
13207;0;0,67;0,49;224;3;0;0;low;3;IT
13208;0;0,63;0,57;242;3;0;0;low;3;product_mng
13209;0;0,51;0,58;140;2;1;0;low;4;product_mng
13210;0;0,82;0,59;170;3;0;0;low;5;product_mng
13211;0;0,79;0,67;156;2;0;0;low;5;product_mng
13212;0;0,49;0,6;113;5;0;0;low;2;IT
13213;0;0,7;0,59;138;3;0;0;low;3;RandD
13214;0;0,13;0,5;137;5;0;0;low;3;RandD
13215;0;0,83;0,52;217;3;0;0;low;5;RandD
13216;0;0,83;0,91;155;3;0;0;low;3;RandD
13217;0;0,19;0,83;280;4;0;0;low;5;RandD
13218;0;0,8;0,81;248;2;1;0;low;5;RandD
13219;0;0,49;0,67;190;6;0;0;medium;2;marketing
13220;0;0,92;0,99;176;6;0;0;medium;3;sales
13221;0;0,81;0,55;217;6;0;0;medium;4;accounting
13222;0;0,62;0,91;269;6;0;0;medium;3;support
13223;0;0,21;0,7;238;6;0;0;medium;3;technical
13224;0;0,95;0,74;243;6;0;0;medium;5;management
13225;0;0,51;0,8;198;6;0;0;medium;4;marketing
13226;0;0,52;0,89;188;6;0;0;medium;3;marketing
13227;0;0,64;0,56;257;6;0;0;medium;3;marketing
13228;0;0,62;0,79;268;6;0;0;medium;4;sales
13229;0;0,73;0,88;233;4;1;0;medium;5;sales
13230;0;0,32;0,86;214;5;0;0;medium;4;sales
13231;0;0,78;0,96;285;3;0;0;high;2;sales
13232;0;0,65;0,91;224;2;1;0;low;4;sales
13233;0;0,56;0,92;224;3;0;0;medium;4;sales
13234;0;0,96;0,89;142;4;0;0;medium;3;sales
13235;0;0,79;0,82;220;3;0;0;medium;4;sales
13236;0;0,66;0,58;244;3;0;0;medium;4;sales
13237;0;0,67;0,68;171;3;0;0;low;4;sales
13238;0;0,86;0,82;274;2;1;0;low;4;sales
13239;0;0,57;0,72;214;2;1;0;low;4;sales
13240;0;0,86;0,87;171;2;0;0;low;5;sales
13241;0;0,52;0,59;150;2;0;0;low;5;sales
13242;0;0,73;0,61;260;2;1;0;low;4;sales
13243;0;0,78;0,63;259;3;0;0;low;5;sales
13244;0;0,95;0,63;153;2;0;0;low;3;sales
13245;0;0,75;0,61;263;3;0;0;low;3;sales
13246;0;0,83;0,52;149;2;1;0;low;2;sales
13247;0;0,48;1;261;3;0;0;low;4;accounting
13248;0;0,3;0,58;189;4;1;0;low;2;accounting
13249;0;0,72;0,85;237;4;0;0;low;5;accounting
13250;0;0,61;0,52;224;3;0;0;low;3;hr
13251;0;0,31;0,87;240;3;1;0;low;6;hr
13252;0;0,62;0,81;245;2;1;0;low;3;hr
13253;0;0,48;0,49;268;3;0;0;low;3;hr
13254;0;0,97;0,89;208;2;1;0;low;4;technical
13255;0;0,61;0,83;153;2;0;0;low;4;technical
13256;0;0,93;0,99;169;3;0;0;low;3;technical
13257;0;0,89;0,39;218;2;0;0;low;5;technical
13258;0;0,95;0,9;155;3;0;0;medium;3;technical
13259;0;0,36;0,44;155;3;0;0;medium;5;technical
13260;0;0,29;0,39;105;6;0;0;medium;6;technical
13261;0;0,65;0,83;251;2;0;0;medium;4;technical
13262;0;0,72;0,54;219;2;0;0;medium;4;technical
13263;0;0,51;0,56;198;2;1;0;medium;4;technical
13264;0;0,54;0,53;158;2;0;0;medium;4;technical
13265;0;0,66;0,58;157;2;0;0;medium;3;support
13266;0;0,59;0,54;178;2;0;0;medium;4;support
13267;0;0,45;0,48;145;2;0;0;medium;3;support
13268;0;0,15;0,91;230;3;0;0;medium;5;support
13269;0;0,95;0,53;174;3;0;0;medium;3;support
13270;0;0,49;0,59;140;3;0;0;high;5;support
13271;0;0,68;0,97;174;2;0;0;low;3;support
13272;0;0,7;0,76;173;2;0;0;medium;4;support
13273;0;0,9;0,73;203;4;0;0;medium;2;support
13274;0;0,94;0,95;170;3;0;0;medium;5;support
13275;0;0,8;0,86;203;3;0;0;medium;3;support
13276;0;0,59;0,53;169;3;0;0;low;5;technical
13277;0;0,43;0,96;109;6;0;0;low;3;technical
13278;0;0,7;0,54;263;3;0;0;low;5;technical
13279;0;0,51;0,62;185;3;0;0;low;4;management
13280;0;0,12;0,49;191;5;0;0;low;4;IT
13281;0;0,14;0,56;259;4;1;0;low;5;IT
13282;0;0,86;0,91;253;3;0;0;low;4;IT
13283;0;0,97;0,5;216;3;0;0;low;3;IT
13284;0;1;0,86;264;3;0;0;medium;2;IT
13285;0;0,49;0,63;181;3;1;0;medium;3;product_mng
13286;0;0,9;0,93;209;3;0;0;medium;3;product_mng
13287;0;0,82;0,89;239;2;0;0;medium;4;product_mng
13288;0;0,59;0,48;197;3;0;0;medium;3;product_mng
13289;0;0,97;0,57;150;2;0;0;medium;4;IT
13290;0;0,69;0,88;164;6;0;0;medium;3;management
13291;0;0,73;0,84;216;6;0;0;medium;3;management
13292;0;0,48;0,74;271;6;1;0;medium;2;management
13293;0;0,94;0,49;176;6;0;0;medium;4;management
13294;0;0,74;0,73;156;6;0;0;medium;3;management
13295;0;0,65;0,63;143;6;0;0;medium;4;management
13296;0;0,93;0,94;233;6;0;0;medium;4;IT
13297;0;0,57;0,67;138;6;1;0;medium;3;IT
13298;0;0,9;0,49;259;6;0;0;medium;3;IT
13299;0;0,55;0,86;169;6;0;0;medium;4;IT
13300;0;0,59;0,73;172;6;0;0;medium;3;product_mng
13301;0;0,72;0,98;156;3;0;0;medium;4;product_mng
13302;0;0,87;0,52;140;3;0;0;medium;4;product_mng
13303;0;0,86;0,82;212;2;0;0;medium;4;product_mng
13304;0;0,61;0,5;269;3;0;0;medium;4;IT
13305;0;0,45;0,63;111;5;0;0;medium;5;management
13306;0;0,51;0,63;198;2;0;0;medium;4;management
13307;0;0,87;0,92;263;3;0;0;medium;4;management
13308;0;0,29;0,38;191;5;0;0;medium;5;management
13309;0;0,57;0,64;188;3;0;0;medium;3;management
13310;0;0,69;0,83;252;3;0;0;medium;4;management
13311;0;0,61;0,9;142;3;0;0;high;2;marketing
13312;0;0,96;0,85;247;3;0;0;high;4;sales
13313;0;0,16;0,61;269;2;0;0;high;6;accounting
13314;0;0,96;0,82;244;3;0;0;high;4;support
13315;0;0,77;0,81;164;3;0;0;high;4;technical
13316;0;0,85;0,87;232;5;0;0;high;6;management
13317;0;0,37;0,49;177;3;0;0;high;3;marketing
13318;0;0,68;0,65;173;3;1;0;high;3;marketing
13319;0;0,87;0,6;165;2;1;0;high;5;marketing
13320;0;0,95;0,8;225;2;0;0;high;3;sales
13321;0;0,84;0,63;121;3;1;0;low;3;sales
13322;0;0,44;0,51;219;4;0;0;low;2;sales
13323;0;0,94;0,73;204;2;0;0;low;4;sales
13324;0;0,85;0,94;235;4;0;0;low;5;sales
13325;0;0,75;0,51;215;2;1;0;low;2;sales
13326;0;0,76;0,67;243;3;0;0;low;5;sales
13327;0;0,13;0,97;162;6;0;0;low;4;sales
13328;0;0,6;0,79;262;3;0;0;low;4;sales
13329;0;0,45;0,55;206;2;0;0;low;4;sales
13330;0;0,49;1;125;4;1;0;low;2;sales
13331;0;0,19;0,36;167;5;0;0;low;3;sales
13332;0;0,68;0,89;218;5;0;0;low;5;sales
13333;0;0,53;0,91;181;3;0;0;low;5;sales
13334;0;1;0,77;269;3;0;0;low;5;sales
13335;0;0,99;0,86;167;2;0;0;low;3;sales
13336;0;0,29;0,75;271;6;0;0;medium;6;sales
13337;0;0,54;0,83;201;6;1;0;medium;4;sales
13338;0;0,25;0,9;229;6;0;0;medium;6;sales
13339;0;0,71;0,76;148;6;0;0;medium;4;accounting
13340;0;0,96;0,84;147;6;0;0;medium;3;accounting
13341;0;0,8;0,9;211;6;0;0;medium;4;accounting
13342;0;0,82;0,87;145;6;0;0;medium;5;hr
13343;0;0,19;0,97;269;6;0;0;medium;6;hr
13344;0;0,43;0,74;129;6;0;0;medium;4;hr
13345;0;0,62;0,84;270;6;0;0;medium;3;hr
13346;0;0,75;0,85;250;6;0;0;medium;3;technical
13347;0;0,56;0,48;192;2;1;0;medium;5;technical
13348;0;0,88;0,91;233;4;0;0;high;4;technical
13349;0;0,63;0,57;192;3;0;0;high;4;technical
13350;0;0,75;0,93;247;2;0;0;high;3;technical
13351;0;0,74;1;192;4;0;0;high;4;technical
13352;0;0,55;0,68;178;3;1;0;high;3;technical
13353;0;0,87;0,55;197;3;0;0;high;4;technical
13354;0;0,13;0,9;264;6;0;0;high;5;technical
13355;0;0,33;0,64;274;3;1;0;high;2;technical
13356;0;0,89;0,97;147;2;0;0;low;4;technical
13357;0;0,56;0,94;154;3;1;0;low;3;support
13358;0;0,95;0,61;224;2;1;0;low;3;support
13359;0;0,57;0,59;250;2;0;0;low;4;support
13360;0;0,72;0,53;179;3;0;0;low;3;support
13361;0;0,28;0,44;170;2;0;0;low;4;support
13362;0;0,54;0,61;118;5;0;0;low;4;support
13363;0;0,54;0,95;256;3;0;0;low;4;support
13364;0;0,99;0,8;209;2;0;0;medium;3;support
13365;0;0,37;0,69;146;3;0;0;medium;2;support
13366;0;0,77;0,87;275;4;1;0;medium;3;support
13367;0;0,7;0,88;180;2;0;0;medium;4;support
13368;0;0,8;0,74;228;3;0;0;medium;3;technical
13369;0;0,52;0,63;204;3;0;0;medium;3;technical
13370;0;0,69;0,55;172;2;0;0;medium;3;technical
13371;0;0,6;0,62;274;3;0;0;medium;5;management
13372;0;0,74;0,64;136;2;0;0;medium;3;IT
13373;0;0,69;0,82;252;3;1;0;medium;4;IT
13374;0;0,78;0,89;137;3;0;0;medium;4;IT
13375;0;0,77;0,75;191;3;0;0;medium;4;IT
13376;0;0,91;0,68;132;4;0;0;medium;4;IT
13377;0;0,54;0,68;249;5;0;0;medium;6;product_mng
13378;0;0,48;0,77;274;6;0;0;medium;6;product_mng
13379;0;0,55;0,96;194;3;0;0;medium;3;product_mng
13380;0;0,17;0,36;191;2;0;0;medium;6;product_mng
13381;0;0,77;0,83;216;4;0;0;medium;5;IT
13382;0;0,93;0,98;241;3;0;0;medium;3;IT
13383;0;0,65;0,91;243;5;1;0;medium;4;IT
13384;0;0,67;0,52;207;3;0;0;medium;4;IT
13385;0;0,95;0,88;199;3;0;0;medium;3;IT
13386;0;0,61;0,97;286;4;0;0;medium;6;product_mng
13387;0;0,57;0,39;132;3;0;0;high;4;product_mng
13388;0;0,65;1;229;4;0;0;low;4;product_mng
13389;0;0,85;0,81;260;3;0;0;medium;4;product_mng
13390;0;0,61;0,96;214;2;0;0;medium;3;IT
13391;0;0,65;0,9;217;4;1;1;medium;6;RandD
13392;0;0,92;0,93;225;2;0;1;medium;4;RandD
13393;0;0,37;0,41;113;3;0;1;medium;2;RandD
13394;0;0,48;0,77;250;2;0;1;medium;5;RandD
13395;0;0,82;0,91;271;2;0;1;medium;5;RandD
13396;0;0,84;0,75;135;3;0;1;medium;4;RandD
13397;0;0,57;0,46;100;6;1;1;medium;2;marketing
13398;0;0,8;0,75;224;3;0;1;medium;4;sales
13399;0;0,49;0,91;134;4;0;0;low;4;accounting
13400;0;0,79;0,82;158;2;0;0;low;5;support
13401;0;0,48;0,67;183;2;0;0;low;3;technical
13402;0;0,28;0,89;97;6;0;0;low;4;management
13403;0;0,47;0,56;226;3;0;0;low;4;marketing
13404;0;0,91;0,6;235;4;1;0;low;4;marketing
13405;0;0,75;0,6;186;6;1;0;low;4;marketing
13406;0;0,61;0,89;242;6;0;0;high;3;sales
13407;0;0,47;0,79;284;6;0;0;low;3;sales
13408;0;0,22;0,7;274;6;0;0;high;2;sales
13409;0;0,5;0,48;130;6;0;0;high;4;sales
13410;0;0,56;0,87;146;6;0;0;low;3;sales
13411;0;0,84;0,85;207;6;0;0;low;4;sales
13412;0;0,69;0,72;210;2;1;0;high;4;sales
13413;0;0,53;0,64;143;2;0;0;low;3;sales
13414;0;0,17;0,57;116;3;0;0;medium;4;sales
13415;0;0,48;0,71;162;3;1;0;high;2;sales
13416;0;0,94;0,51;242;3;0;0;medium;3;sales
13417;0;0,77;0,89;153;6;0;0;medium;4;sales
13418;0;1;0,72;194;6;1;0;medium;5;sales
13419;0;0,49;0,65;233;6;0;0;medium;4;sales
13420;0;0,93;0,73;283;6;0;0;high;4;sales
13421;0;0,38;0,43;188;6;0;0;medium;3;sales
13422;0;0,6;0,54;182;6;0;0;medium;4;sales
13423;0;0,5;0,82;286;6;0;0;medium;2;sales
13424;0;0,97;0,55;212;6;0;0;high;5;sales
13425;0;0,93;0,95;176;6;0;1;medium;5;accounting
13426;0;0,5;1;264;6;0;1;high;5;accounting
13427;0;0,52;0,84;261;6;0;1;low;3;accounting
13428;0;0,5;0,71;163;6;0;1;medium;4;hr
13429;0;0,55;0,4;139;6;0;1;medium;3;hr
13430;0;0,95;0,84;261;6;1;1;medium;3;hr
13431;0;0,48;0,42;275;6;1;1;medium;2;hr
13432;0;0,51;0,39;132;6;1;1;low;5;technical
13433;0;0,96;0,48;202;6;0;0;low;3;technical
13434;0;0,97;0,84;177;6;0;0;low;4;technical
13435;0;0,97;0,66;234;6;0;0;low;5;technical
13436;0;0,71;0,54;188;6;0;0;low;4;technical
13437;0;0,82;0,49;203;6;0;0;low;5;technical
13438;0;0,57;1;227;6;0;0;low;4;technical
13439;0;0,48;0,93;150;6;0;0;low;3;technical
13440;0;0,71;0,64;267;3;0;0;low;3;technical
13441;0;0,63;0,61;186;6;0;0;low;5;technical
13442;0;0,99;0,84;142;6;0;0;high;4;technical
13443;0;0,79;0,83;126;6;1;0;low;3;support
13444;0;0,65;0,85;201;6;0;0;low;4;support
13445;0;0,7;0,85;142;2;0;0;low;4;support
13446;0;0,99;0,94;167;4;0;0;low;4;support
13447;0;0,65;0,62;258;2;0;0;high;4;support
13448;0;0,92;0,85;207;2;0;0;low;3;support
13449;0;0,24;0,5;282;4;1;0;low;4;support
13450;0;0,39;0,89;188;5;0;0;low;3;support
13451;0;0,82;0,85;214;2;0;0;high;3;support
13452;0;0,78;0,89;272;2;0;0;low;4;support
13453;0;0,62;0,79;259;3;0;0;medium;3;support
13454;0;0,6;0,61;191;2;1;0;high;5;technical
13455;0;0,49;0,57;192;3;0;0;medium;3;technical
13456;0;0,82;0,82;164;3;0;0;high;3;technical
13457;0;0,48;0,81;149;2;0;0;medium;4;management
13458;0;0,69;0,56;149;3;0;0;medium;4;IT
13459;0;0,4;0,89;165;3;0;0;medium;2;IT
13460;0;0,72;0,8;222;3;0;0;medium;3;IT
13461;0;0,75;0,84;222;3;1;0;medium;5;IT
13462;0;0,5;0,77;265;3;0;0;medium;3;IT
13463;0;0,78;0,5;247;4;0;0;medium;5;product_mng
13464;0;0,76;0,45;147;2;0;0;medium;4;product_mng
13465;0;0,94;0,52;273;3;0;0;high;3;product_mng
13466;0;0,24;0,94;144;4;0;0;low;6;product_mng
13467;0;0,99;0,66;181;2;0;0;medium;3;IT
13468;0;0,67;0,64;198;2;1;0;medium;3;management
13469;0;0,76;0,57;255;4;0;0;medium;5;management
13470;0;0,76;0,77;169;6;0;0;medium;4;management
13471;0;0,55;0,64;201;6;1;0;medium;4;management
13472;0;0,74;0,6;274;6;1;0;medium;4;management
13473;0;0,81;0,85;134;6;1;0;medium;4;management
13474;0;0,98;0,67;190;6;0;0;medium;3;IT
13475;0;0,98;0,98;170;6;0;0;medium;4;IT
13476;0;0,58;0,91;154;6;0;0;high;3;product_mng
13477;0;0,18;0,75;142;2;0;0;low;3;product_mng
13478;0;0,57;0,67;235;2;0;0;low;5;product_mng
13479;0;0,7;0,62;110;3;0;0;low;3;product_mng
13480;0;0,49;0,77;211;3;0;0;high;3;IT
13481;0;0,7;0,56;214;3;0;1;medium;4;management
13482;0;0,16;0,93;210;6;0;1;medium;5;management
13483;0;0,58;0,59;207;6;0;1;medium;3;management
13484;0;0,66;0,57;161;6;0;1;medium;4;management
13485;0;0,51;0,55;102;6;0;1;medium;2;management
13486;0;0,48;0,84;186;6;0;1;medium;4;management
13487;0;0,56;0,71;211;6;0;1;low;3;marketing
13488;0;0,81;0,62;240;6;0;1;low;3;sales
13489;0;0,57;0,7;237;6;0;0;low;4;accounting
13490;0;0,66;0,53;164;6;0;0;low;3;support
13491;0;0,22;0,91;222;6;0;0;low;6;technical
13492;0;0,96;0,71;205;6;1;0;medium;3;management
13493;0;0,87;0,88;140;6;0;0;medium;4;marketing
13494;0;0,61;0,42;103;6;0;0;medium;2;marketing
13495;0;0,66;0,85;178;6;1;0;medium;3;marketing
13496;0;0,9;0,51;137;6;0;0;medium;4;sales
13497;0;0,64;0,67;143;6;0;0;medium;3;sales
13498;0;0,76;0,82;170;6;0;0;medium;4;sales
13499;0;0,97;0,41;135;6;0;0;medium;5;sales
13500;0;0,69;0,76;174;6;0;0;medium;3;sales
13501;0;0,98;0,55;166;6;1;0;medium;3;sales
13502;0;0,18;0,61;174;6;0;0;medium;5;sales
13503;0;0,62;0,91;251;6;0;0;medium;3;sales
13504;0;0,29;0,37;187;6;1;0;high;6;sales
13505;0;0,87;0,48;170;3;0;0;low;5;sales
13506;0;0,91;0,64;241;6;0;0;medium;3;sales
13507;0;0,53;0,79;221;6;1;0;medium;3;sales
13508;0;0,69;0,73;257;6;1;0;medium;4;sales
13509;0;0,14;0,58;275;6;0;0;medium;4;sales
13510;0;0,7;0,77;245;2;0;0;low;4;sales
13511;0;0,77;0,75;246;6;0;0;low;6;sales
13512;0;0,77;0,76;263;6;0;0;low;6;sales
13513;0;0,76;0,99;133;4;0;0;low;3;sales
13514;0;0,66;0,49;157;3;0;0;low;4;sales
13515;0;0,5;0,95;198;4;0;0;low;3;accounting
13516;0;0,57;0,9;145;3;0;0;low;5;accounting
13517;0;0,97;0,62;118;2;0;0;low;6;accounting
13518;0;0,26;0,99;184;5;0;0;low;5;hr
13519;0;0,72;0,62;243;2;1;0;low;3;hr
13520;0;0,83;0,93;247;2;0;0;low;3;hr
13521;0;0,55;0,4;158;3;0;0;low;3;hr
13522;0;0,77;0,74;243;2;0;0;low;5;technical
13523;0;0,24;0,63;203;5;0;0;low;4;technical
13524;0;0,8;0,96;161;3;0;0;low;3;technical
13525;0;0,5;0,59;214;3;1;0;low;4;technical
13526;0;0,66;0,59;179;3;0;0;low;4;technical
13527;0;0,66;0,77;188;2;0;0;low;4;technical
13528;0;0,66;0,81;174;3;0;0;low;3;technical
13529;0;0,96;0,83;177;4;0;0;low;3;technical
13530;0;0,75;0,94;194;4;0;0;low;5;technical
13531;0;0,78;0,77;244;2;0;0;medium;3;technical
13532;0;0,57;0,82;269;2;0;0;medium;4;technical
13533;0;0,78;0,68;159;3;1;0;medium;2;support
13534;0;0,57;0,88;140;2;0;0;medium;4;support
13535;0;0,84;0,56;224;2;0;0;medium;5;support
13536;0;0,23;0,94;242;4;0;0;medium;5;support
13537;0;0,53;0,37;180;3;0;0;medium;3;support
13538;0;0,82;0,71;150;3;0;0;medium;3;support
13539;0;0,59;0,64;269;3;0;0;medium;5;support
13540;0;0,5;0,52;178;2;0;0;medium;2;support
13541;0;1;0,74;187;3;0;0;medium;2;support
13542;0;0,94;0,61;140;2;0;0;medium;3;support
13543;0;0,86;0,61;193;2;0;0;high;4;support
13544;0;0,73;0,49;243;2;0;0;low;4;technical
13545;0;0,49;0,94;144;3;1;0;medium;3;technical
13546;0;0,79;0,73;147;2;0;0;medium;2;technical
13547;0;0,83;0,5;165;3;0;0;medium;6;management
13548;0;0,85;0,67;176;2;0;0;medium;3;IT
13549;0;0,65;0,37;170;6;0;0;low;3;IT
13550;0;0,94;0,65;213;2;1;0;low;4;IT
13551;0;0,76;0,81;242;2;0;0;low;4;IT
13552;0;0,77;0,54;139;3;1;0;low;4;IT
13553;0;0,77;0,91;239;3;1;0;low;4;product_mng
13554;0;0,59;0,64;123;2;0;0;low;5;product_mng
13555;0;0,69;0,9;185;4;0;0;low;3;product_mng
13556;0;0,51;0,85;186;2;0;0;low;4;product_mng
13557;0;0,8;0,67;178;3;0;0;low;3;IT
13558;0;0,98;0,7;153;6;0;0;high;3;management
13559;0;0,69;0,72;185;6;1;0;high;4;management
13560;0;0,14;0,76;142;6;0;0;high;4;management
13561;0;0,95;0,9;221;6;1;0;high;4;management
13562;0;0,53;0,61;148;6;0;0;high;3;management
13563;0;0,64;0,52;258;6;1;0;high;5;management
13564;0;0,51;0,73;229;3;0;0;low;4;sales
13565;0;0,36;0,73;111;2;0;0;low;2;sales
13566;0;0,62;0,97;271;3;0;0;low;2;sales
13567;0;0,98;0,58;133;3;0;0;low;4;sales
13568;0;0,53;0,7;223;3;0;0;low;4;sales
13569;0;0,8;0,95;272;2;0;0;low;4;sales
13570;0;0,73;0,77;233;3;0;0;medium;3;sales
13571;0;0,82;0,8;162;3;0;0;medium;3;sales
13572;0;0,62;0,75;165;4;0;0;medium;5;sales
13573;0;0,87;0,48;242;3;0;0;medium;5;sales
13574;0;0,43;0,65;124;2;0;0;medium;4;sales
13575;0;0,57;0,6;163;3;0;0;medium;2;sales
13576;0;0,91;0,77;144;3;0;0;medium;3;sales
13577;0;0,75;0,59;149;4;0;0;medium;5;sales
13578;0;0,76;0,8;217;2;0;0;medium;5;sales
13579;0;0,85;0,49;139;2;0;0;medium;4;sales
13580;0;0,56;0,67;270;2;0;0;medium;3;sales
13581;0;0,86;0,84;177;3;0;0;medium;3;sales
13582;0;0,21;0,43;175;2;1;0;high;5;sales
13583;0;0,94;0,59;151;2;0;0;low;3;sales
13584;0;0,98;0,74;185;3;0;0;medium;3;sales
13585;0;0,42;0,45;227;3;0;0;medium;3;sales
13586;0;0,98;0,89;218;2;0;0;medium;4;sales
13587;0;1;0,93;167;3;0;0;medium;5;sales
13588;0;0,95;0,52;183;2;1;0;low;3;sales
13589;0;0,95;0,5;259;3;0;0;low;4;sales
13590;0;0,68;0,53;138;2;1;0;low;3;sales
13591;0;0,64;0,38;122;4;0;0;low;5;sales
13592;0;0,24;0,62;225;6;0;0;low;6;sales
13593;0;0,37;0,72;121;2;0;0;low;3;sales
13594;0;0,67;0,4;274;3;0;0;low;4;sales
13595;0;0,86;0,89;153;4;0;0;low;4;sales
13596;0;0,43;0,38;119;2;0;0;low;3;sales
13597;0;0,67;0,67;141;2;1;0;low;4;sales
13598;0;0,92;0,6;161;3;0;0;low;4;IT
13599;0;0,43;0,46;186;2;0;0;low;2;product_mng
13600;0;0,52;0,8;252;4;0;0;low;3;product_mng
13601;0;0,16;0,42;182;3;1;0;low;3;product_mng
13602;0;0,49;0,6;264;2;1;0;low;4;product_mng
13603;0;0,37;0,63;167;3;0;0;low;4;IT
13604;0;0,98;0,68;171;3;0;0;high;5;management
13605;0;0,33;0,97;130;4;0;0;high;5;management
13606;0;0,14;0,79;271;4;0;0;high;5;management
13607;0;0,54;0,79;249;3;1;0;high;5;management
13608;0;0,63;0,48;180;4;0;0;high;4;management
13609;0;0,55;0,69;220;3;1;0;high;4;management
13610;0;0,84;0,53;210;4;1;0;medium;3;marketing
13611;0;0,51;0,97;258;2;0;0;medium;4;sales
13612;0;0,15;0,75;150;4;0;1;medium;3;accounting
13613;0;0,97;0,79;259;3;0;1;medium;5;support
13614;0;0,67;0,69;231;3;0;1;medium;3;technical
13615;0;0,48;0,67;220;3;0;1;medium;4;management
13616;0;0,69;0,58;149;3;0;1;medium;4;marketing
13617;0;0,6;0,62;238;4;0;1;medium;3;marketing
13618;0;0,82;0,71;209;5;0;1;medium;2;marketing
13619;0;0,86;0,95;149;3;0;1;medium;4;sales
13620;0;0,69;0,59;264;3;0;0;medium;4;sales
13621;0;0,87;0,87;207;2;0;0;high;5;sales
13622;0;0,17;0,78;239;6;0;0;low;3;sales
13623;0;0,94;0,51;239;5;0;0;medium;6;sales
